Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;63;CONTRASTO AL RANDAGISMO;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;5;Email;4;Email;NO;2
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;1
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;18/05/2020;6;Segnalazione;2;ANAGRAFE E SERVIZI CIVICI;15;ANAGRAFE E SERVIZI CIVICI - MANCATO AGGIORNAMENTO DATI PERSONALI;5;Email;4;Email;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;2
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;37;CADITOIE/TOMBINI - FUORIUSCITA ACQUA/LIQUAMI;5;Email;4;Email;NO;1
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;18/05/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;5;Email;4;Email;NO;4
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;11
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;18/05/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;37;CADITOIE/TOMBINI - FUORIUSCITA ACQUA/LIQUAMI;7;Portale;6;Web;NO;3
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;4
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;38;CADITOIE/TOMBINI - MANCATA PULIZIA;5;Email;4;Email;NO;2
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;14
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;4;Telefono;5;Telefono;NO;6
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;2
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;7;Portale;6;Web;NO;14
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;6
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO APPIO -(EX GRUPPO IX);2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;18/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;52;CESTINO PER RIFIUTI SU STRADA DA SVUOTARE - SOSTITUIRE - SISTEMARE;5;Email;4;Email;NO;4
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO SAPIENZA -(EX GRUPPO III);2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;5;Email;4;Email;NO;2
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;190;MARCIAPIEDI - RADICI INTORNO AD ALBERI;5;Email;5;Telefono;NO;11
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;4
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;6;Call Center;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;18/05/2020;6;Segnalazione;4;COMMERCIO IMPRESA;175;MANCATO CONTROLLO ATTIVITA COMMERCIALI;7;Portale;6;Web;NO;14
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;5
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;206;PARCHI, VILLE E GIARDINI - ILLUMINAZIONE CARENTE;5;Email;4;Email;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;18/05/2020;1;Reclamo;4;COMMERCIO IMPRESA;175;MANCATO CONTROLLO ATTIVITA COMMERCIALI;7;Portale;6;Web;NO;14
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;4;Telefono;4;Email;NO;2
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;4;Telefono;5;Telefono;NO;9
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;18/05/2020;1;Reclamo;4;COMMERCIO IMPRESA;175;MANCATO CONTROLLO ATTIVITA COMMERCIALI;7;Portale;6;Web;NO;14
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;4;Telefono;5;Telefono;NO;9
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;5;Email;4;Email;NO;11
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;6;Call Center;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;5
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;6;Web;NO;2
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;4;Email;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;5
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;11
MUNICIPIO ROMA XII (EX MUNICIPIO XVI);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;7;Portale;6;Web;NO;12
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;4;Telefono;5;Telefono;NO;6
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;5;Email;6;Web;NO;11
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;11
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;5;Email;4;Email;NO;5
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;7;Portale;6;Web;NO;10
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;319;! SUONI/RUMORI/SCHIAMAZZI MOLESTI;7;Portale;6;Web;SI;1
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;5;Email;4;Email;NO;3
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;5
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;10;PEC;7;PEC;NO;2
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;373;AFFISSIONI/MANIFESTI ABUSIVI;7;Portale;6;Web;NO;11
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;10
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;18/05/2020;6;Segnalazione;1;AMBIENTE;250;RACCOLTA PORTA A PORTA - MANCATO RISPETTO CALENDARIO;5;Email;6;Web;NO;6
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;18/05/2020;6;Segnalazione;1;AMBIENTE;382;DISCARICHE ABUSIVE;5;Email;4;Email;NO;11
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;5;Email;4;Email;NO;2
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;18/05/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO SAPIENZA -(EX GRUPPO III);2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;10;PEC;7;PEC;NO;2
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;5;Email;4;Email;NO;1
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;38;CADITOIE/TOMBINI - MANCATA PULIZIA;6;Call Center;4;Email;NO;7
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;18/05/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;1
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;38;CADITOIE/TOMBINI - MANCATA PULIZIA;5;Email;4;Email;NO;7
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;11
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;5
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;6;Call Center;6;Web;NO;5
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;187;MARCIAPIEDI - PAVIMENTAZIONE SCONNESSA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;14
DIPARTIMENTO POLITICHE SOCIALI;2020;18/05/2020;1;Reclamo;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;187;MARCIAPIEDI - PAVIMENTAZIONE SCONNESSA;5;Email;4;Email;NO;14
DIPARTIMENTO PARTECIPAZIONE, COMUNICAZIONE E PARI OPPORTUNITA';2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;144;FONTANELLE DA REVISIONARE - PULIRE - SOSTITUIRE;5;Email;4;Email;NO;7
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;18/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;7;Portale;6;Web;NO;4
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;68;CONTROLLO DEGLI ANIMALI MOLESTI/SPECIE INFESTANTI;5;Email;4;Email;NO;3
DIPARTIMENTO POLITICHE SOCIALI;2020;18/05/2020;1;Reclamo;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO RISORSE ECONOMICHE;2020;18/05/2020;1;Reclamo;17;TRIBUTI E CONTRAVVENZIONI;92;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE TRIBUTARI;7;Portale;6;Web;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;8
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;18/05/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;4
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;4
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;4;Telefono;5;Telefono;NO;11
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;37;CADITOIE/TOMBINI - FUORIUSCITA ACQUA/LIQUAMI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;4
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;6
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;7
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;257;RIFACIMENTO STRISCE PEDONALI;4;Telefono;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;12
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;185;MANUTENZIONE DELLA CITTÀ - SOLLECITO INTERVENTO A PRECEDENTE RICHIESTA;7;Portale;6;Web;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;6;Call Center;5;Telefono;NO;4
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;182;MANUTENZIONE DELLA CITTÀ - MANCATO INTERVENTO;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;8
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;18/05/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;18/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;1;ABUSO EDILIZIO;10;PEC;7;PEC;NO;2
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;5;Email;4;Email;NO;2
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;4;Telefono;4;Email;NO;5
DIPARTIMENTO TUTELA AMBIENTALE;2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO ECONOMICO E ATTIVITA' PRODUTTIVE;2020;18/05/2020;6;Segnalazione;4;COMMERCIO IMPRESA;88;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE COMMERCIALI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;18/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;10;PEC;7;PEC;NO;2
