Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
DIPARTIMENTO PARTECIPAZIONE, COMUNICAZIONE E PARI OPPORTUNITA';2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;5;Email;4;Email;NO;1
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;8
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;01/06/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;9
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;3;Posta;7;PEC;NO;2
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;5;Email;6;Web;NO;11
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;5;Email;5;Telefono;NO;6
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;68;CONTROLLO DEGLI ANIMALI MOLESTI/SPECIE INFESTANTI;7;Portale;6;Web;NO;9
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;9
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;8
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;4;Telefono;4;Email;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;9
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;01/06/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;6;Call Center;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;14
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;5;Email;4;Email;NO;8
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;1
MUNICIPIO ROMA XII (EX MUNICIPIO XVI);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;12
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;326;TOMBINI - MANCATA MANUTENZIONE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;01/06/2020;1;Reclamo;2;ANAGRAFE E SERVIZI CIVICI;14;ANAGRAFE E SERVIZI CIVICI - INFORMAZIONE INSUFFICIENTE/ERRATA;5;Email;4;Email;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;2;Rec. con risp. imm.;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;4;Telefono;5;Telefono;NO;5
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;3
DIPARTIMENTO POLITICHE SOCIALI;2020;01/06/2020;6;Segnalazione;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;6;Call Center;6;Web;NO;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;1
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO PRATI  -(EX GRUPPO XVII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;10;PEC;7;PEC;NO;1
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;49;CASSONETTO PLASTICA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;9
DIPARTIMENTO POLITICHE SOCIALI;2020;01/06/2020;6;Segnalazione;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO MOBILITA' E TRASPORTI;2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;182;MANUTENZIONE DELLA CITTÀ - MANCATO INTERVENTO;5;Email;4;Email;NO;1
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;37;CADITOIE/TOMBINI - FUORIUSCITA ACQUA/LIQUAMI;7;Portale;6;Web;NO;4
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;5;Email;4;Email;NO;6
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;187;MARCIAPIEDI - PAVIMENTAZIONE SCONNESSA;5;Email;4;Email;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;7
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;01/06/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;01/06/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;7
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;6;Call Center;6;Web;NO;2
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;52;CESTINO PER RIFIUTI SU STRADA DA SVUOTARE - SOSTITUIRE - SISTEMARE;5;Email;4;Email;NO;1
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;2
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;12
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;5;Email;4;Email;NO;8
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;8
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;260;RIMOZIONE FOGLIE - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;358;! VORAGINE;7;Portale;6;Web;SI;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;2
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;7;Portale;6;Web;NO;8
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;6
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/06/2020;1;Reclamo;14;SICUREZZA URBANA E PROTEZIONE CIVILE;379;SEGNALETICA DANNEGGIATA DA SISTEMARE;5;Email;4;Email;NO;1
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;12
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;1
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;1
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;01/06/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;1
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;216;PERDITE DI ACQUA - ALLAGAMENTI;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;6
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;358;! VORAGINE;7;Portale;6;Web;SI;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
DIPARTIMENTO SERVIZI DELEGATI;2020;01/06/2020;1;Reclamo;2;ANAGRAFE E SERVIZI CIVICI;18;ANAGRAFE E SERVIZI CIVICI - OMISSIONE DEI DOVERI D'UFFICIO;7;Portale;6;Web;NO;n.a.
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;1
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;68;CONTROLLO DEGLI ANIMALI MOLESTI/SPECIE INFESTANTI;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;1
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;01/06/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;01/06/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;01/06/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;10
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;187;MARCIAPIEDI - PAVIMENTAZIONE SCONNESSA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO PRATI  -(EX GRUPPO XVII);2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;01/06/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;12
DIPARTIMENTO PATRIMONIO E POLITICHE ABITATIVE;2020;01/06/2020;1;Reclamo;12;PATRIMONIO;214;PATRIMONIO IMMOBILIARE COMUNALE - DEGRADO;7;Portale;6;Web;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;144;FONTANELLE DA REVISIONARE - PULIRE - SOSTITUIRE;7;Portale;6;Web;NO;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;302;! SOSTA SU SPAZIO RISERVATO A DISABILI;7;Portale;6;Web;SI;6
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;3
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;7;Portale;6;Web;NO;3
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;251;RADICI AFFIORANTI - VEGETAZIONE INCOLTA;7;Portale;6;Web;NO;7
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;9
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;7
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;144;FONTANELLE DA REVISIONARE - PULIRE - SOSTITUIRE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;12
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;01/06/2020;1;Reclamo;1;AMBIENTE;250;RACCOLTA PORTA A PORTA - MANCATO RISPETTO CALENDARIO;7;Portale;6;Web;NO;14
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;170;MANCATA POTATURA E TAGLIO ERBA SCUOLE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO PRATI  -(EX GRUPPO XVII);2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;5
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;260;RIMOZIONE FOGLIE - MANCATA PULIZIA;7;Portale;6;Web;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;14
DIPARTIMENTO TUTELA AMBIENTALE;2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;3
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;216;PERDITE DI ACQUA - ALLAGAMENTI;7;Portale;6;Web;NO;4
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;3
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/06/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;12
MUNICIPIO ROMA XII (EX MUNICIPIO XVI);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;12
MUNICIPIO ROMA XII (EX MUNICIPIO XVI);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;12
MUNICIPIO ROMA XII (EX MUNICIPIO XVI);2020;01/06/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;12
MUNICIPIO ROMA XII (EX MUNICIPIO XVI);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;49;CASSONETTO PLASTICA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;12
MUNICIPIO ROMA XII (EX MUNICIPIO XVI);2020;01/06/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;41;CAMPANA VETRO DANNEGGIATA/BRUCIATA/PIENA;7;Portale;6;Web;NO;12
