Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;13
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;7;Portale;6;Web;SI;8
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;8;CRM 060606;5;Telefono;SI;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;5;Email;4;Email;NO;11
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;11
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;06/02/2020;6;Segnalazione;1;AMBIENTE;382;DISCARICHE ABUSIVE;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;06/02/2020;6;Segnalazione;1;AMBIENTE;382;DISCARICHE ABUSIVE;7;Portale;6;Web;NO;11
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;2
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;305;SPAZZAMENTO SU MARCIAPIEDE;5;Email;4;Email;NO;1
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V) ;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;4
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;5;Email;4;Email;NO;1
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;12
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;12
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;4;Email;NO;7
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;06/02/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;7
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;3;Posta;3;Posta;NO;11
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;06/02/2020;6;Segnalazione;3;CASA E URBANISTICA;45;CASE POPOLARI - MANCATA MANUTENZIONE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;277;! SEMAFORO SPENTO/LAMPEGGIANTE/PERICOLANTE/DA ORIENTARE;7;Portale;6;Web;SI;9
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;06/02/2020;4;Suggerimento;14;SICUREZZA URBANA E PROTEZIONE CIVILE;167;MANCANZA DI SEGNALETICA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO APPIO -(EX GRUPPO IX);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;6;Call Center;5;Telefono;NO;7
DIPARTIMENTO PROGRAMMAZIONE ED ATTUAZIONE URBANISTICA - DIREZIONE ATTUAZIONE DEGLI STRUMENTI URBANISTICI;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;178;MANCATO RIPRISTINO SEGNALETICA STRADALE;6;Call Center;6;Web;NO;7
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;3;Posta;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;4;Email;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;1
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;06/02/2020;1;Reclamo;10;MOBILITÀ E TRASPORTI;30;BLOCCO DELLA CIRCOLAZIONE - COMUNICAZIONE INSUFFICIENTE/TARDIVA;5;Email;6;Web;NO;5
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;4;Email;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;277;! SEMAFORO SPENTO/LAMPEGGIANTE/PERICOLANTE/DA ORIENTARE;7;Portale;6;Web;SI;9
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;4;Telefono;4;Email;NO;8
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;4;Suggerimento;1;AMBIENTE;177;MANCATO REIMPIANTO ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;1;Di persona;4;Email;SI;2
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;1;Di persona;7;PEC;NO;2
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;5;Email;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;202;PANCHINE DA SISTEMARE O SOSTITUIRE;3;Posta;4;Email;NO;8
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;305;SPAZZAMENTO SU MARCIAPIEDE;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO PRATI  -(EX GRUPPO XVII);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;1
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;3
POLIZIA LOCALE ROMA CAPITALE -  XIII GRUPPO AURELIO -(EX GRUPPO XVIII);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;13
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;167;MANCANZA DI SEGNALETICA;5;Email;4;Email;NO;13
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;5;Email;6;Web;NO;5
DIPARTIMENTO PROGRAMMAZIONE ED ATTUAZIONE URBANISTICA - DIREZIONE ATTUAZIONE DEGLI STRUMENTI URBANISTICI;2020;06/02/2020;6;Segnalazione;3;CASA E URBANISTICA;236;PORTALE S.U.E.T. - DISFUNZIONE SERVIZIO TELEMATICO;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;5;Email;6;Web;NO;6
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;3;Posta;6;Web;NO;11
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;7
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;182;MANUTENZIONE DELLA CITTÀ - MANCATO INTERVENTO;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;187;MARCIAPIEDI - PAVIMENTAZIONE SCONNESSA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;182;MANUTENZIONE DELLA CITTÀ - MANCATO INTERVENTO;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;06/02/2020;1;Reclamo;1;AMBIENTE;382;DISCARICHE ABUSIVE;5;Email;4;Email;NO;11
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;2
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;1;Di persona;1;Di persona;NO;10
DIPARTIMENTO SVILUPPO ECONOMICO E ATTIVITA' PRODUTTIVE - FORMAZIONE E LAVORO;2020;06/02/2020;6;Segnalazione;4;COMMERCIO IMPRESA;88;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE COMMERCIALI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;4
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;358;! VORAGINE;8;CRM 060606;5;Telefono;SI;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;4;Telefono;5;Telefono;NO;2
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;7;Portale;6;Web;NO;3
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;1;AMBIENTE;177;MANCATO REIMPIANTO ALBERI;5;Email;4;Email;NO;2
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;9
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;5;Email;4;Email;NO;9
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;5;Email;4;Email;NO;9
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO APPIO -(EX GRUPPO IX);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;7
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;6;Web;NO;6
SEGRETARIATO  GENERALE - DIREZIONE ANAGRAFE;2020;06/02/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;85;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;13
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;8;CRM 060606;5;Telefono;SI;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;8
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;06/02/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;5;Email;6;Web;NO;6
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;9
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;38;CADITOIE/TOMBINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;5;Email;4;Email;NO;9
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;257;RIFACIMENTO STRISCE PEDONALI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;6
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;2
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;06/02/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;5;Email;6;Web;NO;6
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;5;Email;4;Email;NO;9
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;06/02/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;8
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;06/02/2020;6;Segnalazione;13;SCUOLA;196;NIDI E SCUOLE D'INFANZIA - CARENZE IGIENICHE;7;Portale;6;Web;NO;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;5;Email;4;Email;NO;10
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
DIPARTIMENTO MOBILITA' E TRASPORTI;2020;06/02/2020;1;Reclamo;10;MOBILITÀ E TRASPORTI;324;TAXI - NCC - TARIFFE / PREZZI INGIUSTIFICATI;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;11
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;2
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;4
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;06/02/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;06/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;06/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;1
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;06/02/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
