Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;07/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;07/04/2020;1;Reclamo;13;SCUOLA;95;DIFFICOLTÀ DI ACCESSO AI SERVIZI SCOLASTICI;7;Portale;6;Web;NO;7
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;07/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;13
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;07/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;13
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;07/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;13
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;07/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;3
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;07/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;13
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;07/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;13
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;07/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;9
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;07/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;07/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  XIII GRUPPO AURELIO -(EX GRUPPO XVIII);2020;07/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;13
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;07/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;8
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;07/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  XV GRUPPO CASSIA -(EX GRUPPO XX);2020;07/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;15
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;07/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;130;DISTURBO QUIETE PUBBLICA;7;Portale;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;07/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;07/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;11
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;08/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;13
POLIZIA LOCALE ROMA CAPITALE -  XV GRUPPO CASSIA -(EX GRUPPO XX);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;15
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;2
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;305;SPAZZAMENTO SU MARCIAPIEDE;7;Portale;6;Web;NO;10
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;2
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;5;Email;4;Email;NO;2
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;3
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;2
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;12
MUNICIPIO ROMA XV  (EX MUNICIPIO XX);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;183;MANUTENZIONE DELLA CITTÀ - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;15
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;276;SEGNALETICA STRADALE INSUFFICIENTE O ERRATA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;6;Call Center;6;Web;NO;7
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;10;PEC;7;PEC;NO;2
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;327;TOMBINI - PERICOLO PER L'INCOLUMITA PUBBLICA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;08/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;5;Email;4;Email;NO;7
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;208;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA AREE CANI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;08/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;6;Call Center;4;Email;NO;12
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;08/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;6;Call Center;6;Web;NO;10
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;08/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;182;MANUTENZIONE DELLA CITTÀ - MANCATO INTERVENTO;6;Call Center;4;Email;NO;12
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO SAPIENZA -(EX GRUPPO III);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;08/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;6;Call Center;6;Web;NO;10
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;08/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;5
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;08/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;6;Call Center;5;Telefono;NO;10
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;6;Call Center;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;1
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;08/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;6;Call Center;6;Web;NO;10
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;08/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XV GRUPPO CASSIA -(EX GRUPPO XX);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;15
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;10;PEC;7;PEC;NO;2
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  XV GRUPPO CASSIA -(EX GRUPPO XX);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;15
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;5
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;76;DEIEZIONI CANINE - MANCATA PULIZIA;7;Portale;6;Web;NO;12
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;12
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;5;Email;4;Email;NO;2
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO PRATI  -(EX GRUPPO XVII);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;1
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;216;PERDITE DI ACQUA - ALLAGAMENTI;6;Call Center;6;Web;NO;2
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;6;Web;NO;6
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;6;Web;NO;6
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;4;Email;NO;10
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;302;! SOSTA SU SPAZIO RISERVATO A DISABILI;7;Portale;6;Web;SI;1
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;08/04/2020;1;Reclamo;14;SICUREZZA URBANA E PROTEZIONE CIVILE;173;MANCATA RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;68;CONTROLLO DEGLI ANIMALI MOLESTI/SPECIE INFESTANTI;7;Portale;6;Web;NO;1
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;37;CADITOIE/TOMBINI - FUORIUSCITA ACQUA/LIQUAMI;7;Portale;6;Web;NO;12
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;12
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;5;Email;5;Telefono;NO;5
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;182;MANUTENZIONE DELLA CITTÀ - MANCATO INTERVENTO;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;5;Email;4;Email;NO;1
GABINETTO DEL SINDACO;2020;08/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;1
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;130;DISTURBO QUIETE PUBBLICA;10;PEC;7;PEC;NO;2
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;11
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;7;Portale;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;08/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;9
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;48;CASSONETTO INDIFFERENZIATO PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;11
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;5;Email;1;Di persona;NO;9
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;6;Call Center;4;Email;NO;4
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;08/04/2020;6;Segnalazione;12;PATRIMONIO;215;PATRIMONIO IMMOBILIARE COMUNALE - USO IMPROPRIO;5;Email;1;Di persona;NO;9
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO MOBILITA' E TRASPORTI;2020;08/04/2020;7;Seg. con risp. imm.;10;MOBILITÀ E TRASPORTI;30;BLOCCO DELLA CIRCOLAZIONE - COMUNICAZIONE INSUFFICIENTE/TARDIVA;10;PEC;5;Telefono;NO;1
POLIZIA LOCALE ROMA CAPITALE -  XIII GRUPPO AURELIO -(EX GRUPPO XVIII);2020;08/04/2020;1;Reclamo;10;MOBILITÀ E TRASPORTI;31;BLOCCO DELLA CIRCOLAZIONE - MANCATO CONTROLLO;7;Portale;6;Web;NO;13
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;326;TOMBINI - MANCATA MANUTENZIONE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO SAPIENZA -(EX GRUPPO III);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO SAPIENZA -(EX GRUPPO III);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
DIPARTIMENTO SERVIZI EDUCATIVI E SCOLASTICI, GIOVANI E PARI OPPORTUNITA';2020;08/04/2020;1;Reclamo;13;SCUOLA;146;GRADUATORIE ASILI NIDO - SCUOLA DELL'INFANZIA;7;Portale;6;Web;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;10
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;08/04/2020;1;Reclamo;13;SCUOLA;126;DISSERVIZIO MENSA SCOLASTICA;7;Portale;6;Web;NO;9
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;08/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;08/04/2020;1;Reclamo;1;AMBIENTE;250;RACCOLTA PORTA A PORTA - MANCATO RISPETTO CALENDARIO;7;Portale;6;Web;NO;6
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;08/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
