Latitude,Longitude,Year,Month,accidents,Index
41.915,12.495,2019,3,0,0.0
41.915,12.495,2019,4,0,0.0
41.915,12.495,2019,5,0,0.0
41.915,12.495,2019,6,0,0.0
41.915,12.495,2019,7,0,0.0
41.915,12.495,2019,8,0,0.0
41.915,12.495,2019,9,1,1.0
41.915,12.495,2019,10,0,0.0
41.915,12.495,2019,11,2,2.0
41.915,12.495,2019,12,0,0.0
41.915,12.495,2020,1,0,0.0
41.915,12.495,2020,2,0,0.0
41.905,12.405,2019,1,0,0.0
41.905,12.405,2019,2,0,0.0
41.905,12.405,2019,3,0,0.0
41.905,12.405,2019,4,0,0.0
41.905,12.405,2019,5,0,0.0
41.905,12.405,2019,6,0,0.0
41.905,12.405,2019,7,0,0.0
41.905,12.405,2019,8,0,0.0
41.905,12.405,2019,9,0,0.0
41.905,12.405,2019,10,0,0.0
41.905,12.405,2019,11,0,0.0
41.905,12.405,2019,12,0,0.0
41.905,12.405,2020,1,0,0.0
41.905,12.405,2020,2,0,0.0
41.935,12.475,2019,1,0,0.0
41.935,12.475,2019,2,0,0.0
41.935,12.475,2019,3,0,0.0
41.935,12.475,2019,4,0,0.0
41.935,12.475,2019,5,0,0.0
41.935,12.475,2019,6,0,0.0
41.935,12.475,2019,7,0,0.0
41.935,12.475,2019,8,0,0.0
41.935,12.475,2019,9,0,0.0
41.935,12.475,2019,10,1,1.0
41.935,12.475,-1,-1,0,0.0
41.935,12.475,2019,11,0,0.0
41.935,12.475,2019,12,0,0.0
41.935,12.475,2020,1,0,0.0
41.935,12.475,2020,2,0,0.0
41.875,12.455,2019,1,0,0.0
41.875,12.455,2019,2,0,0.0
41.875,12.455,2019,3,0,0.0
41.875,12.455,2019,4,0,0.0
41.875,12.455,2019,5,0,0.0
41.875,12.455,2019,6,0,0.0
41.875,12.455,2019,7,0,0.0
41.875,12.455,2019,8,0,0.0
41.875,12.455,2019,9,2,2.0
41.875,12.455,2019,10,0,0.0
41.875,12.455,2019,11,0,0.0
41.875,12.455,2019,12,0,0.0
41.875,12.455,2020,1,0,0.0
41.875,12.455,2020,2,0,0.0
41.775,12.395,2019,1,0,0.0
41.775,12.395,2019,2,0,0.0
41.775,12.395,2019,3,0,0.0
41.775,12.395,2019,5,0,0.0
41.775,12.395,2019,6,0,0.0
41.775,12.395,2019,7,0,0.0
41.775,12.395,2019,8,0,0.0
41.775,12.395,2019,9,0,0.0
41.775,12.395,2019,10,0,0.0
41.775,12.395,2019,11,0,0.0
41.895,12.425,2019,1,0,0.0
41.895,12.425,2019,2,0,0.0
41.895,12.425,2019,3,0,0.0
41.895,12.425,2019,4,0,0.0
41.895,12.425,2019,5,0,0.0
41.895,12.425,2019,6,0,0.0
41.895,12.425,2019,7,0,0.0
41.895,12.425,2019,8,0,0.0
41.895,12.425,2019,9,0,0.0
41.895,12.425,2019,10,0,0.0
41.895,12.425,2019,11,0,0.0
41.895,12.425,-1,-1,0,0.0
41.895,12.425,2019,12,0,0.0
41.895,12.425,2020,1,0,0.0
41.895,12.425,2020,2,0,0.0
41.865,12.415,2019,1,0,0.0
41.865,12.415,2019,7,0,0.0
41.865,12.415,2019,10,0,0.0
41.865,12.415,2020,1,0,0.0
41.975,12.405,2019,1,0,0.0
41.975,12.405,2019,2,0,0.0
41.975,12.405,2019,3,0,0.0
41.975,12.405,2019,4,0,0.0
41.975,12.405,2019,5,1,1.0
41.975,12.405,2019,6,0,0.0
41.975,12.405,2019,7,0,0.0
41.975,12.405,2019,9,0,0.0
41.975,12.405,2019,10,0,0.0
41.975,12.405,2019,11,0,0.0
41.975,12.405,2019,12,0,0.0
41.905,12.305,2019,1,0,0.0
41.905,12.305,2019,3,4,4.0
41.905,12.305,2019,10,0,0.0
41.885,12.455,2019,1,0,0.0
41.885,12.455,2019,3,0,0.0
41.885,12.455,2019,4,0,0.0
41.885,12.455,2019,5,0,0.0
41.885,12.455,2019,6,0,0.0
41.885,12.455,2019,7,0,0.0
41.885,12.455,2019,8,0,0.0
41.885,12.455,2019,9,0,0.0
41.885,12.455,2019,10,0,0.0
41.885,12.455,2019,11,0,0.0
41.885,12.455,2019,12,0,0.0
41.885,12.455,2020,1,0,0.0
41.885,12.455,2020,2,0,0.0
41.945,12.415,2019,1,1,1.0
41.945,12.415,2019,2,0,0.0
41.945,12.415,2019,3,0,0.0
41.945,12.415,2019,4,0,0.0
41.945,12.415,2019,5,0,0.0
41.945,12.415,2019,6,0,0.0
41.945,12.415,2019,7,0,0.0
41.945,12.415,2019,8,0,0.0
41.945,12.415,2019,10,0,0.0
41.945,12.415,2019,11,0,0.0
41.945,12.415,2019,12,0,0.0
41.945,12.415,2020,1,0,0.0
41.945,12.415,2020,2,0,0.0
41.935,12.435,2019,1,0,0.0
41.935,12.435,2019,2,0,0.0
41.935,12.435,2019,3,0,0.0
41.935,12.435,2019,4,0,0.0
41.935,12.435,2019,5,0,0.0
41.935,12.435,2019,6,0,0.0
41.935,12.435,2019,7,0,0.0
41.935,12.435,-1,-1,0,0.0
41.935,12.435,2019,8,0,0.0
41.935,12.435,2019,9,0,0.0
41.935,12.435,2019,10,0,0.0
41.935,12.435,2019,11,1,1.0
41.935,12.435,2019,12,0,0.0
41.935,12.435,2020,1,0,0.0
41.935,12.435,2020,2,0,0.0
41.815,12.455,2019,1,0,0.0
41.815,12.455,2019,2,0,0.0
41.815,12.455,2019,3,0,0.0
41.815,12.455,2019,4,0,0.0
41.815,12.455,2019,5,0,0.0
41.815,12.455,2019,6,0,0.0
41.815,12.455,2019,7,0,0.0
41.815,12.455,2019,8,0,0.0
41.815,12.455,2019,9,0,0.0
41.815,12.455,2019,10,0,0.0
41.815,12.455,2019,11,0,0.0
41.815,12.455,2019,12,0,0.0
41.815,12.455,2020,1,0,0.0
41.815,12.455,2020,2,0,0.0
42.095,12.355,2019,1,0,0.0
41.965,12.455,2019,1,0,0.0
41.965,12.455,2019,5,0,0.0
41.965,12.455,2019,7,0,0.0
41.965,12.455,2019,8,0,0.0
41.965,12.455,2019,9,0,0.0
41.965,12.455,2019,10,0,0.0
41.965,12.455,2019,11,0,0.0
41.965,12.455,2019,12,0,0.0
41.965,12.455,2020,1,0,0.0
41.965,12.455,2020,2,0,0.0
41.725,12.445,2019,1,0,0.0
41.725,12.445,2019,7,0,0.0
41.725,12.445,2019,11,0,0.0
41.725,12.445,2020,1,0,0.0
41.825,12.485,2019,1,0,0.0
41.825,12.485,2019,2,1,1.0
41.825,12.485,2019,3,0,0.0
41.825,12.485,2019,4,0,0.0
41.825,12.485,2019,6,0,0.0
41.825,12.485,2019,7,0,0.0
41.825,12.485,2019,8,0,0.0
41.825,12.485,2019,9,0,0.0
41.825,12.485,2019,10,0,0.0
41.825,12.485,2019,11,0,0.0
41.825,12.485,2019,12,0,0.0
41.825,12.485,2020,1,0,0.0
41.825,12.485,2020,2,0,0.0
41.895,12.675,2019,1,0,0.0
41.895,12.675,2019,2,0,0.0
41.895,12.675,2019,3,0,0.0
41.895,12.675,2019,4,0,0.0
41.895,12.675,2019,5,0,0.0
41.895,12.675,2019,6,0,0.0
41.895,12.675,2019,8,0,0.0
41.895,12.675,2019,9,0,0.0
41.895,12.675,2019,10,0,0.0
41.895,12.675,2019,12,0,0.0
41.895,12.675,2020,1,0,0.0
41.895,12.675,2020,2,0,0.0
42.075,12.345,2019,1,0,0.0
41.905,12.565,2019,1,0,0.0
41.905,12.565,2019,2,0,0.0
41.905,12.565,2019,3,0,0.0
41.905,12.565,2019,4,0,0.0
41.905,12.565,2019,5,0,0.0
41.905,12.565,2019,6,0,0.0
41.905,12.565,2019,7,0,0.0
41.905,12.565,2019,8,0,0.0
41.905,12.565,2019,9,0,0.0
41.905,12.565,2019,10,0,0.0
41.905,12.565,2019,11,0,0.0
41.905,12.565,2019,12,0,0.0
41.905,12.565,2020,1,0,0.0
41.905,12.565,2020,2,0,0.0
41.855,12.625,2019,1,1,1.0
41.855,12.625,2019,2,0,0.0
41.855,12.625,2019,3,0,0.0
41.855,12.625,2019,4,0,0.0
41.855,12.625,2019,5,0,0.0
41.855,12.625,2019,6,0,0.0
41.855,12.625,2019,7,0,0.0
41.855,12.625,2019,8,0,0.0
41.855,12.625,2019,9,0,0.0
41.855,12.625,2019,10,0,0.0
41.855,12.625,2019,11,0,0.0
41.855,12.625,2019,12,0,0.0
41.855,12.625,2020,2,0,0.0
41.875,12.675,2019,1,0,0.0
41.875,12.675,2019,3,0,0.0
41.875,12.675,2019,4,0,0.0
41.875,12.675,2019,5,0,0.0
41.875,12.675,2019,6,0,0.0
41.875,12.675,2019,8,0,0.0
41.875,12.675,2019,9,6,6.0
41.875,12.675,2019,10,0,0.0
41.875,12.675,2019,11,0,0.0
41.875,12.675,2019,12,0,0.0
41.875,12.675,2020,1,0,0.0
41.875,12.675,2020,2,0,0.0
41.975,12.435,2019,1,0,0.0
41.975,12.435,2019,2,0,0.0
41.975,12.435,2019,4,0,0.0
41.975,12.435,2019,5,0,0.0
41.975,12.435,2019,6,0,0.0
41.975,12.435,2019,7,0,0.0
41.975,12.435,2019,8,0,0.0
41.975,12.435,2019,9,0,0.0
41.975,12.435,2019,10,0,0.0
41.975,12.435,2019,12,0,0.0
41.975,12.435,2020,1,0,0.0
41.935,12.605,2019,1,0,0.0
41.935,12.605,2019,2,0,0.0
41.935,12.605,2019,3,0,0.0
41.935,12.605,2019,4,0,0.0
41.935,12.605,2019,5,0,0.0
41.935,12.605,2019,6,0,0.0
41.935,12.605,2019,8,0,0.0
41.935,12.605,2019,9,0,0.0
41.935,12.605,2019,10,0,0.0
41.935,12.605,2019,11,0,0.0
41.935,12.605,2019,12,0,0.0
41.935,12.605,2020,1,0,0.0
41.935,12.605,2020,2,0,0.0
41.725,12.295,2019,1,0,0.0
41.725,12.295,2019,2,0,0.0
41.725,12.295,2019,3,0,0.0
41.725,12.295,2019,4,0,0.0
41.725,12.295,2019,5,0,0.0
41.725,12.295,2019,6,0,0.0
41.725,12.295,2019,7,0,0.0
41.725,12.295,2019,8,0,0.0
41.725,12.295,2019,9,0,0.0
41.725,12.295,2019,10,0,0.0
41.725,12.295,2019,11,0,0.0
41.725,12.295,2019,12,0,0.0
41.725,12.295,2020,1,0,0.0
41.725,12.295,2020,2,0,0.0
41.825,12.565,2019,1,0,0.0
41.825,12.565,2019,2,0,0.0
41.825,12.565,2019,3,0,0.0
41.825,12.565,2019,4,0,0.0
41.825,12.565,2019,5,0,0.0
41.825,12.565,2019,6,5,5.0
41.825,12.565,2019,7,0,0.0
41.825,12.565,2019,8,0,0.0
41.825,12.565,2019,10,0,0.0
41.825,12.565,2019,11,0,0.0
41.825,12.565,2019,12,0,0.0
41.825,12.565,2020,1,0,0.0
41.825,12.565,2020,2,0,0.0
41.925,12.545,2019,1,0,0.0
41.925,12.545,2019,3,0,0.0
41.925,12.545,2019,5,0,0.0
41.925,12.545,2019,6,0,0.0
41.925,12.545,2019,7,0,0.0
41.925,12.545,2019,9,0,0.0
41.925,12.545,2019,10,0,0.0
41.925,12.545,2019,11,0,0.0
41.925,12.545,2019,12,0,0.0
41.925,12.545,2020,1,0,0.0
41.815,12.405,2019,1,0,0.0
41.815,12.405,2020,2,0,0.0
41.905,12.545,2019,1,0,0.0
41.905,12.545,2019,2,0,0.0
41.905,12.545,2019,3,0,0.0
41.905,12.545,2019,4,0,0.0
41.905,12.545,2019,5,0,0.0
41.905,12.545,2019,6,0,0.0
41.905,12.545,2019,7,0,0.0
41.905,12.545,2019,8,0,0.0
41.905,12.545,2019,9,0,0.0
41.905,12.545,2019,10,0,0.0
41.905,12.545,2019,11,0,0.0
41.905,12.545,2019,12,0,0.0
41.905,12.545,2020,1,0,0.0
41.905,12.545,2020,2,0,0.0
41.845,12.605,2019,1,0,0.0
41.845,12.605,2019,2,0,0.0
41.845,12.605,2019,3,0,0.0
41.845,12.605,2019,4,0,0.0
41.845,12.605,2019,5,0,0.0
41.845,12.605,2019,6,0,0.0
41.845,12.605,2019,7,0,0.0
41.845,12.605,2019,9,0,0.0
41.845,12.605,2019,10,0,0.0
41.845,12.605,2019,11,0,0.0
41.845,12.605,2019,12,0,0.0
41.845,12.605,2020,1,0,0.0
41.845,12.605,2020,2,0,0.0
41.795,12.445,2019,1,0,0.0
41.795,12.445,2019,2,0,0.0
41.795,12.445,2019,3,0,0.0
41.795,12.445,2019,4,0,0.0
41.795,12.445,2019,5,0,0.0
41.795,12.445,2019,6,0,0.0
41.795,12.445,2019,7,0,0.0
41.795,12.445,2019,9,0,0.0
41.795,12.445,2019,10,0,0.0
41.795,12.445,2019,11,0,0.0
41.795,12.445,2019,12,0,0.0
41.795,12.445,2020,2,0,0.0
41.855,12.345,2019,1,0,0.0
41.985,12.395,2019,1,0,0.0
41.925,12.465,2019,1,3,3.0
41.925,12.465,2019,2,0,0.0
41.925,12.465,2019,3,0,0.0
41.925,12.465,2019,4,0,0.0
41.925,12.465,2019,5,0,0.0
41.925,12.465,2019,6,0,0.0
41.925,12.465,2019,7,0,0.0
41.925,12.465,-1,-1,0,0.0
41.925,12.465,2019,8,0,0.0
41.925,12.465,2019,9,0,0.0
41.925,12.465,2019,10,0,0.0
41.925,12.465,2019,11,2,2.0
41.925,12.465,2019,12,0,0.0
41.925,12.465,2020,1,0,0.0
41.925,12.465,2020,2,0,0.0
41.965,12.405,2019,1,0,0.0
41.965,12.405,2019,2,0,0.0
41.965,12.405,2019,4,0,0.0
41.965,12.405,2019,5,0,0.0
41.965,12.405,2019,6,0,0.0
41.965,12.405,2019,7,0,0.0
41.965,12.405,2019,8,0,0.0
41.965,12.405,-1,-1,0,0.0
41.965,12.405,2019,9,0,0.0
41.965,12.405,2019,10,0,0.0
41.965,12.405,2019,11,0,0.0
41.965,12.405,2019,12,0,0.0
41.965,12.405,2020,1,0,0.0
41.965,12.405,2020,2,0,0.0
43.465,10.345,2019,1,0,0.0
43.465,10.345,2019,2,0,0.0
43.465,10.345,2019,3,0,0.0
43.465,10.345,2019,7,0,0.0
43.465,10.345,2019,8,0,0.0
41.905,12.585,2019,1,0,0.0
41.905,12.585,2019,2,0,0.0
41.905,12.585,2019,3,0,0.0
41.905,12.585,2019,4,0,0.0
41.905,12.585,2019,5,0,0.0
41.905,12.585,2019,6,0,0.0
41.905,12.585,2019,7,0,0.0
41.905,12.585,2019,8,0,0.0
41.905,12.585,2019,9,0,0.0
41.905,12.585,2019,10,0,0.0
41.905,12.585,2019,11,0,0.0
41.905,12.585,2019,12,0,0.0
41.905,12.585,2020,1,0,0.0
41.905,12.585,2020,2,0,0.0
41.895,12.455,2019,1,0,0.0
41.895,12.455,2019,2,0,0.0
41.895,12.455,2019,3,0,0.0
41.895,12.455,2019,4,0,0.0
41.895,12.455,2019,5,0,0.0
41.895,12.455,2019,6,0,0.0
41.895,12.455,2019,7,0,0.0
41.895,12.455,2019,8,0,0.0
41.895,12.455,2019,10,0,0.0
41.895,12.455,2019,11,0,0.0
41.895,12.455,2019,12,0,0.0
41.895,12.455,2020,1,0,0.0
41.895,12.455,2020,2,0,0.0
41.805,12.535,2019,1,0,0.0
41.805,12.535,2019,2,0,0.0
41.805,12.535,2019,3,0,0.0
41.805,12.535,2019,4,0,0.0
41.805,12.535,2019,5,0,0.0
41.805,12.535,2019,7,0,0.0
41.805,12.535,2019,9,0,0.0
41.805,12.535,2019,11,0,0.0
41.805,12.535,2019,12,0,0.0
41.805,12.535,2020,2,1,1.0
41.885,12.485,2019,1,0,0.0
41.885,12.485,2019,2,0,0.0
41.885,12.485,2019,3,0,0.0
41.885,12.485,2019,4,0,0.0
41.885,12.485,2019,5,0,0.0
41.885,12.485,2019,6,0,0.0
41.885,12.485,2019,7,0,0.0
41.885,12.485,2019,8,0,0.0
41.885,12.485,2019,9,0,0.0
41.885,12.485,-1,-1,0,0.0
41.885,12.485,2019,10,1,1.0
41.885,12.485,2019,11,1,1.0
41.885,12.485,2019,12,0,0.0
41.885,12.485,2020,1,0,0.0
41.885,12.485,2020,2,0,0.0
41.845,12.415,2019,1,2,2.0
41.845,12.415,2019,2,0,0.0
41.845,12.415,2019,3,0,0.0
41.845,12.415,-1,-1,0,0.0
41.845,12.415,2019,4,0,0.0
41.845,12.415,2019,5,0,0.0
41.845,12.415,2019,6,0,0.0
41.845,12.415,2019,7,0,0.0
41.845,12.415,2019,8,0,0.0
41.845,12.415,2019,9,0,0.0
41.845,12.415,2019,10,0,0.0
41.845,12.415,2019,11,0,0.0
41.845,12.415,2019,12,0,0.0
41.845,12.415,2020,1,0,0.0
41.845,12.415,2020,2,0,0.0
41.865,12.495,-1,-1,0,0.0
41.865,12.495,2019,1,0,0.0
41.865,12.495,2019,2,0,0.0
41.865,12.495,2019,3,0,0.0
41.865,12.495,2019,4,0,0.0
41.865,12.495,2019,5,0,0.0
41.865,12.495,2019,6,0,0.0
41.865,12.495,2019,7,0,0.0
41.865,12.495,2019,8,0,0.0
41.865,12.495,2019,9,0,0.0
41.865,12.495,2019,10,0,0.0
41.865,12.495,2019,11,0,0.0
41.865,12.495,2019,12,0,0.0
41.865,12.495,2020,1,0,0.0
41.865,12.495,2020,2,0,0.0
41.755,12.365,2019,1,0,0.0
41.755,12.365,2019,2,0,0.0
41.755,12.365,2019,3,2,2.0
41.755,12.365,2019,4,0,0.0
41.755,12.365,2019,5,0,0.0
41.755,12.365,2019,6,0,0.0
41.755,12.365,2019,7,0,0.0
41.755,12.365,2019,8,0,0.0
41.755,12.365,2019,9,0,0.0
41.755,12.365,2019,10,0,0.0
41.755,12.365,2019,11,0,0.0
41.755,12.365,2019,12,0,0.0
41.755,12.365,2020,2,0,0.0
41.735,12.345,2019,1,1,1.0
41.735,12.345,2019,2,0,0.0
41.735,12.345,2019,3,0,0.0
41.735,12.345,2019,4,0,0.0
41.735,12.345,2019,5,0,0.0
41.735,12.345,2019,6,0,0.0
41.735,12.345,2019,7,0,0.0
41.735,12.345,2019,8,0,0.0
41.735,12.345,2019,9,0,0.0
41.735,12.345,2019,10,0,0.0
41.735,12.345,2019,11,0,0.0
41.735,12.345,2019,12,0,0.0
41.735,12.345,2020,1,0,0.0
41.735,12.345,2020,2,0,0.0
41.865,12.635,2019,1,0,0.0
41.865,12.635,2019,3,0,0.0
41.865,12.635,2019,4,0,0.0
41.865,12.635,2019,5,0,0.0
41.865,12.635,2019,6,0,0.0
41.865,12.635,2019,7,0,0.0
41.865,12.635,2019,8,0,0.0
41.865,12.635,2019,9,0,0.0
41.865,12.635,2019,10,0,0.0
41.865,12.635,2019,11,0,0.0
41.865,12.635,2019,12,0,0.0
41.865,12.635,2020,1,0,0.0
41.865,12.635,2020,2,0,0.0
41.915,12.685,2019,1,0,0.0
41.915,12.685,2019,4,0,0.0
41.915,12.685,2019,6,0,0.0
41.915,12.685,2019,11,0,0.0
41.915,12.685,2019,12,0,0.0
41.835,12.485,2019,1,0,0.0
41.835,12.485,2019,2,0,0.0
41.835,12.485,2019,3,0,0.0
41.835,12.485,2019,4,0,0.0
41.835,12.485,2019,5,0,0.0
41.835,12.485,2019,6,0,0.0
41.835,12.485,2019,7,0,0.0
41.835,12.485,2019,8,0,0.0
41.835,12.485,2019,9,0,0.0
41.835,12.485,-1,-1,0,0.0
41.835,12.485,2019,10,0,0.0
41.835,12.485,2019,11,0,0.0
41.835,12.485,2019,12,0,0.0
41.835,12.485,2020,1,0,0.0
41.835,12.485,2020,2,0,0.0
41.995,12.485,2019,1,0,0.0
41.995,12.485,2019,2,0,0.0
41.995,12.485,2019,3,0,0.0
41.995,12.485,2019,4,0,0.0
41.995,12.485,2019,5,0,0.0
41.995,12.485,2019,6,0,0.0
41.995,12.485,2019,7,0,0.0
41.995,12.485,2019,9,0,0.0
41.995,12.485,2019,10,0,0.0
41.995,12.485,2019,11,0,0.0
41.995,12.485,2019,12,0,0.0
41.995,12.485,2020,1,0,0.0
41.995,12.485,2020,2,0,0.0
41.905,12.625,2019,1,0,0.0
41.905,12.625,2019,3,0,0.0
41.905,12.625,2019,4,0,0.0
41.905,12.625,2019,5,0,0.0
41.905,12.625,2019,7,0,0.0
41.905,12.625,2019,10,0,0.0
41.905,12.625,2019,12,0,0.0
41.905,12.625,2020,1,0,0.0
41.995,12.475,2019,1,0,0.0
41.995,12.475,2019,6,0,0.0
41.995,12.475,2019,10,0,0.0
41.995,12.475,2019,12,0,0.0
41.985,12.485,2019,1,0,0.0
41.985,12.485,2019,4,0,0.0
41.985,12.485,2019,6,0,0.0
41.985,12.485,2019,8,0,0.0
41.985,12.485,2020,1,0,0.0
41.985,12.485,2020,2,0,0.0
41.925,12.705,2019,1,0,0.0
41.925,12.705,2019,3,0,0.0
41.925,12.705,2019,4,0,0.0
41.925,12.705,2019,5,0,0.0
41.925,12.705,2019,7,0,0.0
41.925,12.705,2019,8,0,0.0
41.925,12.705,2019,9,0,0.0
41.925,12.705,2019,10,0,0.0
41.925,12.705,2019,11,5,5.0
41.925,12.705,2019,12,0,0.0
41.925,12.705,2020,1,0,0.0
41.925,12.705,2020,2,0,0.0
41.955,12.485,2019,1,0,0.0
41.955,12.485,2019,2,0,0.0
41.955,12.485,2019,3,0,0.0
41.955,12.485,2019,4,0,0.0
41.955,12.485,2019,5,0,0.0
41.955,12.485,2019,6,0,0.0
41.955,12.485,2019,7,0,0.0
41.955,12.485,2019,8,0,0.0
41.955,12.485,2019,9,3,3.0
41.955,12.485,2019,10,0,0.0
41.955,12.485,2019,11,0,0.0
41.955,12.485,2019,12,0,0.0
41.955,12.485,2020,1,0,0.0
41.955,12.485,2020,2,0,0.0
42.005,12.495,2019,1,0,0.0
42.005,12.495,2019,3,0,0.0
42.005,12.495,2019,4,0,0.0
42.005,12.495,2019,6,0,0.0
42.005,12.495,2019,7,0,0.0
42.005,12.495,2019,8,0,0.0
42.005,12.495,2019,9,0,0.0
42.005,12.495,2019,10,0,0.0
42.005,12.495,2019,12,0,0.0
42.005,12.495,2020,1,0,0.0
41.885,12.525,2019,1,0,0.0
41.885,12.525,2019,2,0,0.0
41.885,12.525,-1,-1,0,0.0
41.885,12.525,2019,3,0,0.0
41.885,12.525,2019,4,0,0.0
41.885,12.525,2019,5,0,0.0
41.885,12.525,2019,6,0,0.0
41.885,12.525,2019,7,0,0.0
41.885,12.525,2019,8,0,0.0
41.885,12.525,2019,9,0,0.0
41.885,12.525,2019,10,0,0.0
41.885,12.525,2019,11,0,0.0
41.885,12.525,2019,12,0,0.0
41.885,12.525,2020,1,0,0.0
41.885,12.525,2020,2,0,0.0
41.945,12.585,2019,1,0,0.0
41.945,12.585,2019,2,0,0.0
41.945,12.585,2019,3,0,0.0
41.945,12.585,2019,4,0,0.0
41.945,12.585,2019,5,0,0.0
41.945,12.585,2019,6,0,0.0
41.945,12.585,2019,7,0,0.0
41.945,12.585,2019,8,0,0.0
41.945,12.585,2019,9,0,0.0
41.945,12.585,2019,10,0,0.0
41.945,12.585,2019,11,0,0.0
41.945,12.585,2019,12,0,0.0
41.945,12.585,2020,1,0,0.0
41.945,12.585,2020,2,0,0.0
41.985,12.415,2019,1,0,0.0
41.985,12.415,2019,2,0,0.0
41.985,12.415,2019,3,0,0.0
41.985,12.415,2019,4,0,0.0
41.985,12.415,2019,5,0,0.0
41.985,12.415,2019,6,0,0.0
41.985,12.415,2019,7,0,0.0
41.985,12.415,2019,8,0,0.0
41.985,12.415,2019,9,0,0.0
41.985,12.415,2019,10,0,0.0
41.985,12.415,2019,11,1,1.0
41.985,12.415,2019,12,0,0.0
41.985,12.415,2020,1,0,0.0
41.985,12.415,2020,2,0,0.0
41.825,12.475,2019,1,0,0.0
41.825,12.475,2019,2,0,0.0
41.825,12.475,-1,-1,0,0.0
41.825,12.475,2019,3,0,0.0
41.825,12.475,2019,4,0,0.0
41.825,12.475,2019,5,0,0.0
41.825,12.475,2019,6,0,0.0
41.825,12.475,2019,7,0,0.0
41.825,12.475,2019,8,0,0.0
41.825,12.475,2019,9,0,0.0
41.825,12.475,2019,10,0,0.0
41.825,12.475,2019,11,1,1.0
41.825,12.475,2019,12,0,0.0
41.825,12.475,2020,1,0,0.0
41.825,12.475,2020,2,0,0.0
41.815,12.445,2019,1,0,0.0
41.815,12.445,2019,2,0,0.0
41.815,12.445,2019,3,1,1.0
41.815,12.445,2019,4,0,0.0
41.815,12.445,2019,5,0,0.0
41.815,12.445,2019,6,0,0.0
41.815,12.445,2019,7,0,0.0
41.815,12.445,2019,9,0,0.0
41.815,12.445,2019,10,0,0.0
41.815,12.445,2019,11,0,0.0
41.815,12.445,2019,12,0,0.0
41.815,12.445,2020,1,0,0.0
41.905,12.515,2019,1,2,2.0
41.905,12.515,2019,2,0,0.0
41.905,12.515,2019,3,0,0.0
41.905,12.515,2019,4,0,0.0
41.905,12.515,2019,5,0,0.0
41.905,12.515,2019,6,0,0.0
41.905,12.515,2019,7,0,0.0
41.905,12.515,-1,-1,0,0.0
41.905,12.515,2019,8,0,0.0
41.905,12.515,2019,9,0,0.0
41.905,12.515,2019,10,0,0.0
41.905,12.515,2019,11,0,0.0
41.905,12.515,2019,12,0,0.0
41.905,12.515,2020,1,0,0.0
41.905,12.515,2020,2,0,0.0
41.835,12.465,2019,1,0,0.0
41.835,12.465,2019,2,0,0.0
41.835,12.465,2019,3,0,0.0
41.835,12.465,2019,4,0,0.0
41.835,12.465,2019,5,0,0.0
41.835,12.465,2019,6,4,4.0
41.835,12.465,2019,7,0,0.0
41.835,12.465,2019,8,0,0.0
41.835,12.465,2019,9,0,0.0
41.835,12.465,-1,-1,0,0.0
41.835,12.465,2019,10,4,4.0
41.835,12.465,2019,11,0,0.0
41.835,12.465,2019,12,0,0.0
41.835,12.465,2020,1,0,0.0
41.835,12.465,2020,2,1,1.0
41.965,12.545,2019,1,0,0.0
41.965,12.545,2019,2,0,0.0
41.965,12.545,2019,3,0,0.0
41.965,12.545,2019,4,0,0.0
41.965,12.545,2019,5,1,1.0
41.965,12.545,2019,6,0,0.0
41.965,12.545,2019,7,0,0.0
41.965,12.545,2019,8,0,0.0
41.965,12.545,2019,9,0,0.0
41.965,12.545,2019,10,0,0.0
41.965,12.545,2019,11,0,0.0
41.965,12.545,2019,12,0,0.0
41.965,12.545,2020,1,0,0.0
41.965,12.545,2020,2,0,0.0
41.785,12.495,2019,1,0,0.0
41.785,12.495,2019,5,0,0.0
41.785,12.495,2019,10,0,0.0
41.785,12.495,2019,11,0,0.0
41.785,12.495,2020,1,0,0.0
41.935,12.495,2019,1,0,0.0
41.935,12.495,2019,2,0,0.0
41.935,12.495,2019,3,0,0.0
41.935,12.495,2019,4,0,0.0
41.935,12.495,2019,5,0,0.0
41.935,12.495,2019,6,0,0.0
41.935,12.495,2019,7,0,0.0
41.935,12.495,2019,8,0,0.0
41.935,12.495,2019,9,0,0.0
41.935,12.495,2019,10,0,0.0
41.935,12.495,2019,11,0,0.0
41.935,12.495,2019,12,0,0.0
41.935,12.495,2020,1,0,0.0
41.935,12.495,2020,2,0,0.0
41.875,12.435,2019,1,0,0.0
41.875,12.435,2019,2,0,0.0
41.875,12.435,2019,3,0,0.0
41.875,12.435,2019,4,0,0.0
41.875,12.435,2019,5,0,0.0
41.875,12.435,2019,6,0,0.0
41.875,12.435,2019,7,0,0.0
41.875,12.435,2019,9,0,0.0
41.875,12.435,2019,10,0,0.0
41.875,12.435,2019,11,0,0.0
41.875,12.435,2019,12,0,0.0
41.875,12.435,2020,1,0,0.0
41.875,12.435,2020,2,0,0.0
41.765,12.475,2019,1,0,0.0
41.765,12.475,2019,2,0,0.0
41.765,12.475,2019,3,0,0.0
41.765,12.475,2019,4,0,0.0
41.765,12.475,2019,5,0,0.0
41.765,12.475,2019,6,0,0.0
41.765,12.475,2019,7,0,0.0
41.765,12.475,2019,8,0,0.0
